pm_note_count,pm_length_seconds,pm_pitch_range_min_note,pm_pitch_range_max_note,muspy_n_pitches_used,muspy_n_pitch_classes_used,theory_conjuction_melody_motion,pm_average_pitch_hz,muspy_pitch_entropy,muspy_pitch_class_entropy,pm_interval_range_min,pm_interval_range_max,pm_groove,pm_average_polyphony,pm_max_polyphony,pm_note_density,metadata_index
19.0,18.55484953333333,43.0,55.0,8.0,7.0,4.055555555555555,157.30594873433267,2.755057619938308,2.549787381523038,-7.0,10.0,0.296388421237278,1.0,1.0,1.0239910577483782,8731
96.0,17.51694570208333,38.0,66.0,18.0,11.0,8.905263157894737,235.2475236628868,3.6497493158806567,2.990712432249756,-28.0,22.0,0.2370061744066215,0.3142857142857143,3.0,5.480407465588165,8732
64.0,11.859375,91.0,96.0,4.0,4.0,0.1587301587301587,1887.8160645207336,1.811278124459133,1.811278124459133,-4.0,3.0,0.0,0.6521739130434783,1.0,5.396574440052701,8733
2.0,12.0,72.0,81.0,2.0,2.0,,701.6255653005986,1.0,1.0,9.0,9.0,0.0,0.25,1.0,0.1666666666666666,8734
68.0,17.65001029583333,43.0,67.0,14.0,8.0,8.507462686567164,256.18852358819527,3.545923903924203,2.785294868440505,-19.0,22.0,0.3157912729742202,1.0857142857142856,4.0,3.852688970728413,8735
8.0,11.1625,40.0,57.0,8.0,4.0,,141.64230228071466,3.0,2.0,-15.0,12.0,1.5774458656903805,1.0909090909090908,2.0,0.7166853303471443,8736
32.0,12.0,76.0,89.0,7.0,5.0,4.580645161290323,1007.212604295889,2.5376878900165245,2.2098683589017414,-9.0,5.0,0.0,1.0,1.0,2.6666666666666665,8737
15.0,17.39355853333333,65.0,72.0,6.0,6.0,1.7857142857142858,433.3428158642107,2.2389205950315936,2.2389205950315936,-4.0,5.0,0.011674669773852,1.0,1.0,0.8623882209758129,8738
10.0,12.0,48.0,59.0,6.0,6.0,,179.94184402562837,2.5219280948873624,2.521928094887362,-9.0,5.0,1.3743685418725535,2.0,2.0,0.8333333333333334,8739
3.0,12.0,71.0,74.0,3.0,3.0,,534.8213225640455,1.584962500721156,1.584962500721156,-2.0,-1.0,0.0,0.25,1.0,0.25,8740
24.0,24.0,52.0,76.0,12.0,7.0,11.434782608695652,379.6309774605285,3.403107168362811,2.6216535224393334,-24.0,16.0,1.3803919883815254,3.0,3.0,1.0,8741
5.0,18.805833333333336,45.0,59.0,5.0,4.0,,189.8815555748939,2.321928094887362,1.9219280948873625,-12.0,4.0,0.003744208490752,0.081081081081081,1.0,0.2658749501484468,8742
16.0,12.0,45.0,69.0,10.0,7.0,8.2,281.91204812214744,3.1084585933443494,2.577819531114783,-22.0,15.0,1.2,4.0,4.0,1.3333333333333333,8743
54.0,23.90625,60.0,84.0,13.0,6.0,11.79245283018868,613.0593511572702,3.440189012169191,2.3891725769439422,-17.0,12.0,0.4963845724878605,2.0,2.0,2.2588235294117647,8744
20.0,11.2,57.0,77.0,12.0,6.0,11.894736842105264,405.8946702140608,3.321928094887362,2.321928094887362,-17.0,12.0,0.7437272308486608,1.7272727272727273,2.0,1.7857142857142856,8745
37.0,11.484375,41.0,64.0,11.0,6.0,7.416666666666667,203.89429081045105,3.349212246080019,2.483727853995405,-23.0,12.0,0.375,2.9545454545454546,5.0,3.221768707482993,8746
44.0,32.0,38.0,72.0,14.0,7.0,13.372093023255816,258.6366128310487,3.541167346048478,2.477334725430894,-34.0,15.0,1.2749317809881466,4.0,4.0,1.375,8747
4.0,9.0,69.0,79.0,3.0,3.0,,635.6252749037446,1.5,1.5,-3.0,7.0,0.7071067811865476,1.0,1.0,0.4444444444444444,8748
192.0,12.8,36.0,65.0,12.0,6.0,14.366492146596858,193.4735762155501,3.5220552088742,2.4397981900809884,-28.0,28.0,0.0472017912862184,2.0,2.0,15.0,8749
128.0,12.75,71.0,88.0,11.0,7.0,3.748031496062992,726.4896422477669,3.2292049192991588,2.6903411858707345,-12.0,12.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8750
16.0,11.2,40.0,72.0,15.0,7.0,12.733333333333333,254.7712769352744,3.875,2.6556390622295662,-32.0,12.0,1.2800000000000002,2.1818181818181817,4.0,1.4285714285714284,8751
20.0,11.175,64.0,86.0,12.0,6.0,12.0,704.2895531701267,3.4464393446710155,2.4464393446710155,-17.0,12.0,0.7655520521808676,1.7272727272727273,2.0,1.7897091722595078,8752
12.0,12.0,52.0,71.0,9.0,7.0,9.272727272727272,295.9867707668865,3.0220552088742005,2.6258145836939115,-18.0,9.0,1.3360853142453697,3.0,3.0,1.0,8753
9.0,12.0,33.0,43.0,5.0,5.0,,76.27661647218058,2.281036112553424,2.281036112553424,-8.0,7.0,0.5303300858899106,1.2083333333333333,2.0,0.75,8754
70.0,31.25,60.0,91.0,17.0,7.0,9.666666666666666,725.7953556919012,3.823008867894032,2.580701317629597,-19.0,24.0,0.6442350948084888,1.5806451612903225,2.0,2.24,8755
192.0,12.8,40.0,69.0,13.0,7.0,12.958115183246074,235.5115366973425,3.6682958340544896,2.5943609377704333,-28.0,28.0,0.0472017912862184,1.88,2.0,15.0,8756
2.0,24.0,77.0,81.0,2.0,2.0,,789.2282314330039,1.0,1.0,4.0,4.0,0.0,0.125,1.0,0.0833333333333333,8757
10.0,17.711300654166664,60.0,65.0,4.0,4.0,,303.6021104442441,1.8464393446710157,1.8464393446710157,-4.0,4.0,1.4026132577770696,0.4571428571428571,1.0,0.5646112725011788,8758
6.0,12.0,64.0,72.0,4.0,4.0,,422.9588018349807,1.9182958340544891,1.9182958340544891,-8.0,5.0,0.6000000000000001,1.0,1.0,0.5,8759
14.0,12.8,55.0,76.0,10.0,5.0,10.076923076923077,412.04246964951056,3.235926350629033,2.270942421748537,-17.0,12.0,1.0149183078443471,1.76,2.0,1.09375,8760
136.0,19.2,36.0,65.0,11.0,7.0,7.970370370370371,269.5921906413496,2.8632914840556003,2.5759868294245893,-28.0,24.0,0.1496662954709576,3.0,3.0,7.083333333333334,8761
12.0,8.9765625,43.0,64.0,9.0,6.0,7.363636363636363,194.85594134796904,3.0220552088742005,2.355388542207534,-21.0,7.0,1.197556913880702,2.764705882352941,4.0,1.3368146214099217,8762
11.0,12.7125,56.0,76.0,10.0,5.0,,385.23103317222825,3.277613436819116,2.299896391167892,-19.0,12.0,1.2998581653395884,1.36,2.0,0.8652900688298918,8763
64.0,12.0,64.0,76.0,7.0,6.0,4.4603174603174605,467.28181270048833,2.602217001462482,2.352217001462482,-7.0,7.0,0.0,1.4166666666666667,2.0,5.333333333333333,8764
8.0,11.15,33.0,53.0,8.0,4.0,,105.4236154360322,3.0,2.0,-10.0,12.0,1.561298517652691,1.1363636363636365,2.0,0.7174887892376681,8765
30.0,18.146784779166666,36.0,48.0,10.0,9.0,5.344827586206897,98.52374616475284,3.12742132943338,2.911080496244278,-10.0,7.0,0.239730923923499,1.0,1.0,1.6531854190744228,8766
46.0,18.58666666666667,48.0,69.0,13.0,7.0,5.666666666666667,260.5395097313795,3.481558491015771,2.731512212304533,-17.0,7.0,0.0041387956738199,0.945945945945946,2.0,2.474892395982783,8767
77.0,19.164166666666667,50.0,77.0,16.0,7.0,9.921052631578949,406.4159219753228,3.667914671364321,2.582147067659054,-25.0,23.0,0.328653978811379,2.5789473684210527,5.0,4.017915380266992,8768
139.0,32.0,41.0,71.0,13.0,7.0,7.101449275362318,307.44781679751634,2.956776534716408,2.1956118527893924,-28.0,26.0,0.066975411904123,2.140625,3.0,4.34375,8769
4.0,19.173333333333336,43.0,57.0,4.0,3.0,,169.70258886068677,2.0,1.5,-5.0,14.0,0.0041387956738193,0.1052631578947368,1.0,0.2086230876216968,8770
28.0,23.25,52.0,67.0,9.0,7.0,5.222222222222222,247.2257732323792,2.8518232255517657,2.607010619399146,-12.0,9.0,0.8498365855987974,1.0,2.0,1.2043010752688172,8771
10.0,17.641139322916665,70.0,79.0,6.0,6.0,,614.7537770696839,2.4464393446710155,2.4464393446710155,-4.0,7.0,2.190895169180255,0.1428571428571428,1.0,0.5668568121906692,8772
21.0,11.6484375,36.0,64.0,11.0,6.0,10.0,187.6424102099473,3.4039894464852614,2.4749525415173124,-21.0,19.0,1.0354601558606686,4.565217391304348,6.0,1.8028169014084507,8773
7.0,9.5175,71.0,79.0,5.0,5.0,,604.3165997011873,2.235926350629033,2.235926350629033,-4.0,3.0,0.0938704986920351,0.2105263157894736,2.0,0.7354872603099554,8774
2.0,12.0,84.0,89.0,2.0,2.0,,1221.707593467205,1.0,1.0,5.0,5.0,0.0,0.4166666666666667,2.0,0.1666666666666666,8775
136.0,19.2,36.0,67.0,12.0,7.0,7.518518518518518,266.1299439894058,2.986695243834096,2.574926947693925,-28.0,19.0,0.0354163943344649,2.0,2.0,7.083333333333334,8776
78.0,17.614526404166664,53.0,77.0,11.0,7.0,9.727272727272728,488.5883578268516,3.1151361702801648,2.6140530731657474,-21.0,21.0,0.1907946792789061,1.1142857142857143,3.0,4.42816333577662,8777
22.0,12.0,41.0,72.0,13.0,6.0,13.19047619047619,262.2252274223936,3.5383105956150063,2.430832051224084,-27.0,16.0,0.6776309271789384,3.75,4.0,1.8333333333333333,8778
88.0,17.65001029583333,43.0,65.0,14.0,8.0,7.977011494252873,242.6762900753664,3.3645205114410204,2.8490392041427146,-22.0,16.0,0.2477579104631332,0.9428571428571428,3.0,4.985832785648534,8779
22.0,15.573333333333334,47.0,71.0,12.0,7.0,10.714285714285714,268.2384072452706,3.481714572986073,2.7080986635018056,-24.0,16.0,1.0842094834863012,1.7741935483870968,4.0,1.412671232876712,8780
11.0,12.0,41.0,72.0,10.0,6.0,,277.5560860252356,3.277613436819116,2.481714572986073,-30.0,16.0,1.2000000000000002,2.75,3.0,0.9166666666666666,8781
16.0,32.0,38.0,53.0,6.0,5.0,3.8,114.48833153591364,2.4834585933443494,2.1800365325772657,-5.0,7.0,0.0114108866146909,1.0,1.0,0.5,8782
24.0,16.773333333333333,24.0,74.0,12.0,8.0,17.608695652173914,300.334057374684,3.3553885422075336,2.667628649429343,-48.0,43.0,0.5066748851023175,0.9696969696969696,2.0,1.4308426073131957,8783
64.0,11.9765625,59.0,79.0,6.0,3.0,7.634920634920635,476.6444534806966,2.4056390622295662,1.5461796919474975,-20.0,9.0,0.0,1.0,1.0,5.343770384866275,8784
16.0,11.2,55.0,74.0,10.0,5.0,12.0,365.02442208105066,3.25,2.25,-15.0,12.0,0.8860398787112616,1.818181818181818,4.0,1.4285714285714284,8785
13.0,17.973333333333333,79.0,88.0,6.0,6.0,4.25,1078.1859674826617,2.4116022179746714,2.411602217974672,-5.0,9.0,1.4841860503522415,0.4857142857142857,2.0,0.7232937685459941,8786
8.0,11.1,57.0,76.0,8.0,4.0,,414.3442087990785,3.0,2.0,-17.0,12.0,1.5673974269079145,1.181818181818182,2.0,0.7207207207207206,8787
128.0,12.75,72.0,88.0,10.0,7.0,3.0,830.9209730447377,3.1040301730294653,2.7207594697016404,-11.0,5.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8788
8.0,10.681666666666668,76.0,84.0,5.0,5.0,,864.1578994928908,2.1556390622295662,2.1556390622295662,-4.0,4.0,0.3656385555271516,0.3333333333333333,1.0,0.74894679357154,8789
16.0,12.8,57.0,77.0,12.0,6.0,11.866666666666667,414.310310272613,3.5,2.5,-17.0,12.0,1.011928851253881,1.52,2.0,1.25,8790
78.0,17.587913485416664,55.0,79.0,13.0,8.0,9.402597402597404,507.2506623252023,3.391487433011265,2.787595331331864,-20.0,22.0,0.1907946792789061,1.0857142857142856,3.0,4.43486375258072,8791
78.0,17.54355862083333,52.0,77.0,15.0,8.0,9.155844155844155,421.4243635416338,3.6120177045360338,2.83598322176319,-19.0,22.0,0.1907946792789061,0.9714285714285714,3.0,4.446076288500181,8792
23.0,10.8515625,41.0,64.0,9.0,6.0,6.636363636363637,210.90498024456693,3.0337940209922127,2.473072414373093,-19.0,16.0,0.3712342396635922,2.857142857142857,5.0,2.1195104391648667,8793
16.0,11.15,41.0,69.0,12.0,6.0,9.333333333333334,243.98361736197535,3.452819531114783,2.4056390622295662,-28.0,12.0,1.2733769626033329,2.1818181818181817,4.0,1.4349775784753362,8794
26.0,11.4375,41.0,64.0,10.0,6.0,9.0,207.7061095440384,3.238901256602631,2.5073801024236357,-21.0,16.0,0.6782836795913639,3.090909090909091,5.0,2.273224043715847,8795
16.0,11.1625,64.0,84.0,10.0,5.0,11.8,628.8941915491538,3.0,2.0,-17.0,12.0,1.0153454529808508,1.3636363636363635,2.0,1.4333706606942886,8796
16.0,12.8,55.0,79.0,13.0,6.0,11.666666666666666,416.45230022855526,3.625,2.5,-20.0,12.0,0.7982202425117743,2.0,2.0,1.25,8797
139.0,32.0,33.0,72.0,17.0,7.0,8.81159420289855,323.4915394229548,3.3673660238343484,2.450335799290871,-31.0,19.0,0.0670809874661747,2.28125,3.0,4.34375,8798
6.0,12.0,76.0,84.0,6.0,6.0,,842.6618853949816,2.584962500721156,2.584962500721156,-7.0,7.0,1.2,0.875,1.0,0.5,8799
16.0,11.175,60.0,84.0,13.0,6.0,11.2,568.0111290275299,3.625,2.5,-17.0,12.0,0.9942668991104284,1.4545454545454546,4.0,1.431767337807606,8800
12.0,11.175,59.0,77.0,10.0,5.0,11.636363636363637,452.67883227620297,3.2516291673878226,2.251629167387823,-15.0,12.0,1.0473352648625909,1.7272727272727273,2.0,1.0738255033557047,8801
8.0,11.25,88.0,95.0,3.0,3.0,,1587.7417370297446,1.061278124459133,1.061278124459133,-4.0,4.0,0.7726181304565691,0.3181818181818182,1.0,0.7111111111111111,8802
48.0,11.9765625,81.0,84.0,2.0,2.0,0.1276595744680851,921.6255653005984,0.8112781244591328,0.8112781244591328,-3.0,3.0,0.0874025357721009,1.0,1.0,4.007827788649706,8803
4.0,12.0,53.0,77.0,4.0,2.0,,370.98109382902805,2.0,0.8112781244591328,5.0,12.0,0.0,0.75,4.0,0.3333333333333333,8804
16.0,11.2,40.0,71.0,13.0,7.0,12.533333333333331,246.77998068022092,3.625,2.7334585933443494,-29.0,12.0,1.2800000000000002,2.1818181818181817,4.0,1.4285714285714284,8805
9.0,12.0,48.0,64.0,8.0,6.0,,221.23958721610967,2.9477027792200903,2.503258334775646,-16.0,12.0,1.243734296383275,2.0,2.0,0.75,8806
128.0,12.75,71.0,93.0,14.0,7.0,3.047244094488189,821.07770345409,3.43145470625279,2.758643428539436,-5.0,18.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8807
8.0,12.0,41.0,60.0,6.0,3.0,,155.78508688755045,2.5,1.5,-19.0,12.0,1.4846149779161806,2.0,2.0,0.6666666666666666,8808
86.0,13.777764,41.0,69.0,16.0,8.0,10.929411764705884,255.78959773300383,3.8279146162555735,2.9239433278072746,-24.0,24.0,0.2524802860094671,1.4444444444444444,5.0,6.241941725812694,8809
4.0,9.0,40.0,45.0,4.0,4.0,,94.42820152047643,2.0,2.0,-5.0,3.0,0.7071067811865476,1.0,1.0,0.4444444444444444,8810
4.0,11.0625,88.0,96.0,2.0,2.0,,1705.7573750281344,1.0,1.0,-8.0,8.0,0.7071067811865476,0.4090909090909091,1.0,0.3615819209039548,8811
4.0,12.0,41.0,48.0,4.0,4.0,,106.5296748759969,2.0,2.0,-5.0,3.0,0.0,1.0,1.0,0.3333333333333333,8812
4.0,11.25,88.0,93.0,3.0,3.0,,1553.6184288763684,1.5,1.5,-3.0,3.0,0.9354143466934852,0.2727272727272727,1.0,0.3555555555555555,8813
34.0,11.765625,41.0,72.0,12.0,6.0,13.363636363636363,262.31929184483624,3.3589069608630755,2.347075685845221,-21.0,28.0,0.5396755295262344,4.521739130434782,6.0,2.8897742363877823,8814
17.0,17.738720025,74.0,81.0,5.0,5.0,2.125,709.5047494066059,2.027489311329523,2.027489311329524,-4.0,4.0,0.8060664818490534,0.6857142857142857,1.0,0.9583555056983318,8815
27.0,11.390625,33.0,69.0,12.0,6.0,12.692307692307692,230.59733497429684,3.4676694465277844,2.397425114963349,-28.0,36.0,0.6240012591509471,3.636363636363636,6.0,2.3703703703703702,8816
16.0,15.573333333333334,52.0,62.0,6.0,6.0,3.8,219.1731329969492,2.452819531114783,2.452819531114783,-5.0,7.0,0.5424707706752845,0.8709677419354839,1.0,1.0273972602739725,8817
12.0,12.0,53.0,76.0,8.0,5.0,10.636363636363637,372.3218101307689,2.918295834054489,2.2295739585136225,-23.0,16.0,1.3360853142453697,3.0,3.0,1.0,8818
64.0,11.9765625,64.0,76.0,5.0,4.0,5.968253968253968,472.3613306622551,2.25,1.75,-9.0,8.0,0.0,1.0,1.0,5.343770384866275,8819
19.0,12.75,52.0,79.0,13.0,6.0,10.72222222222222,447.635886184874,3.5766176449086657,2.444524223628301,-19.0,12.0,0.6827685109216541,2.0,4.0,1.4901960784313726,8820
64.0,11.9765625,60.0,79.0,6.0,4.0,7.682539682539683,475.78207280980655,2.5,1.9056390622295665,-8.0,19.0,0.0,1.0,1.0,5.343770384866275,8821
16.0,11.2,57.0,77.0,10.0,5.0,11.8,438.5745021927667,3.25,2.25,-14.0,12.0,1.0538764422623534,1.3636363636363635,2.0,1.4285714285714284,8822
16.0,17.605655431249996,43.0,53.0,6.0,6.0,4.133333333333334,130.92612001534752,2.3522170014624826,2.3522170014624826,-7.0,5.0,8.188600426433447e-16,0.1428571428571428,1.0,0.9087988835451156,8823
17.0,12.0,47.0,79.0,7.0,4.0,12.25,335.3727069218156,2.6756981353679867,1.903967813087766,-32.0,12.0,1.1709371246996996,4.25,5.0,1.4166666666666667,8824
4.0,9.1875,83.0,91.0,3.0,3.0,,1298.1922004355513,1.5,1.5,-8.0,5.0,2.00195217225587,0.1111111111111111,1.0,0.4353741496598639,8825
13.0,17.71210710625,69.0,76.0,5.0,5.0,2.5,570.3425591673087,2.103909910282364,2.103909910282364,-4.0,4.0,1.5074604354309065,0.4857142857142857,1.0,0.733961234652468,8826
13.0,15.573333333333334,47.0,57.0,5.0,5.0,3.25,174.84618473874005,2.192005835492107,2.1920058354921066,-5.0,5.0,0.7478896234665171,0.7096774193548387,1.0,0.8347602739726027,8827
63.0,11.953125,79.0,81.0,2.0,2.0,0.064516129032258,855.6167293875552,0.8175072881213616,0.8175072881213616,-2.0,2.0,0.0236197066811693,0.6086956521739131,1.0,5.270588235294118,8828
18.0,24.0,45.0,67.0,11.0,7.0,9.352941176470589,228.6227476709356,3.2810361125534238,2.6213526136130225,-16.0,19.0,1.284725274578915,2.0,2.0,0.75,8829
89.0,17.51694570208333,40.0,67.0,13.0,8.0,9.409090909090908,264.7583295985506,3.347242949439262,2.792460320330139,-27.0,19.0,0.2472586053608278,0.3142857142857143,3.0,5.080794421222361,8830
4.0,10.3125,88.0,96.0,4.0,4.0,,1684.8741234958163,2.0,2.0,-2.0,5.0,2.1213203435596424,0.35,1.0,0.3878787878787879,8831
16.0,12.0,41.0,71.0,11.0,7.0,11.733333333333333,254.74272459900757,3.375,2.6022170014624826,-28.0,12.0,1.2,4.0,4.0,1.3333333333333333,8832
74.0,17.623397377083332,41.0,67.0,14.0,7.0,9.383561643835616,251.29390844044372,3.534570673003513,2.731073765409252,-24.0,24.0,0.3108484292647558,1.6285714285714286,5.0,4.198963367654993,8833
16.0,17.39355853333333,45.0,55.0,6.0,6.0,2.533333333333333,154.02667040360842,2.3522170014624826,2.3522170014624826,-4.0,3.0,0.8503932253143985,0.6764705882352942,2.0,0.9198807690408672,8834
60.0,32.0,38.0,77.0,17.0,6.0,13.0,331.1634396312133,3.6590902382648816,2.3259662896085165,-36.0,17.0,0.8508601583181661,4.0,4.0,1.875,8835
18.0,32.0,38.0,50.0,7.0,6.0,4.705882352941177,106.28610358281269,2.6416041678685938,2.4885548621928453,-5.0,7.0,0.594452439159051,1.0,1.0,0.5625,8836
192.0,12.8,36.0,65.0,12.0,6.0,14.392670157068062,193.4735762155501,3.5220552088742,2.4397981900809884,-28.0,28.0,0.0472017912862184,2.0,2.0,15.0,8837
128.0,12.75,71.0,84.0,9.0,7.0,3.5196850393700787,758.0201004885,3.125,2.625,-9.0,12.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8838
2.0,12.0,83.0,83.0,1.0,1.0,,987.7666025122484,-0.0,-0.0,0.0,0.0,0.0,0.25,1.0,0.1666666666666666,8839
4.0,12.0,76.0,79.0,2.0,2.0,,721.6229928946192,1.0,1.0,-3.0,3.0,1.4142135623730951,0.5,1.0,0.3333333333333333,8840
116.0,19.2,31.0,67.0,15.0,7.0,10.791304347826086,222.779586929484,3.2683717432878137,2.273501698327144,-25.0,31.0,0.1083001500242456,1.973684210526316,2.0,6.041666666666667,8841
98.0,31.0,69.0,96.0,16.0,7.0,10.030927835051546,991.7819256666096,3.632251958413909,2.5461053760587165,-19.0,16.0,0.4211374906795926,1.4193548387096775,2.0,3.161290322580645,8842
192.0,12.8,40.0,71.0,15.0,7.0,15.083769633507853,229.8616064844455,3.694235677759417,2.75183373234531,-24.0,28.0,0.0472017912862184,2.0,2.0,15.0,8843
23.0,18.7975,64.0,76.0,9.0,8.0,2.8181818181818183,485.4761082625403,2.84403193505307,2.724254217567702,-7.0,7.0,0.5507220665056666,0.8108108108108109,2.0,1.2235669636919804,8844
77.0,23.3203125,38.0,69.0,20.0,9.0,9.68421052631579,224.9354702583137,3.9603508566514702,2.724459192240216,-28.0,27.0,0.2518517555007933,2.5,6.0,3.301842546063652,8845
128.0,12.75,76.0,95.0,13.0,8.0,7.05511811023622,1180.054132404998,3.4866525404126865,2.595469870586496,-17.0,12.0,5.112242266692953e-16,0.88,1.0,10.03921568627451,8846
128.0,12.8,55.0,81.0,14.0,6.0,12.125984251968504,452.5410248286162,3.615507421131308,2.4433269522460908,-21.0,12.0,0.0999968999457483,2.08,4.0,10.0,8847
16.0,17.55242959375,43.0,50.0,6.0,6.0,1.6666666666666667,127.78575032721716,2.452819531114783,2.452819531114783,-5.0,3.0,8.188600426433447e-16,0.1428571428571428,1.0,0.9115547175131368,8848
12.0,11.1,55.0,77.0,12.0,6.0,11.909090909090908,412.53595988868864,3.584962500721156,2.584962500721156,-17.0,12.0,1.1363999994182004,1.5454545454545454,4.0,1.081081081081081,8849
128.0,12.8,55.0,81.0,12.0,5.0,12.023622047244094,434.9494129197269,3.2876878900165245,2.115507421131308,-17.0,12.0,0.0999968999457483,2.0,2.0,10.0,8850
1.0,12.0,76.0,76.0,1.0,1.0,,659.2551138257398,-0.0,-0.0,,,,0.25,1.0,0.0833333333333333,8851
112.0,19.10833333333333,47.0,67.0,11.0,7.0,6.198198198198198,239.18942759574784,3.006890415245493,2.531674007358273,-12.0,12.0,0.197623933730576,1.4473684210526316,3.0,5.861317051897077,8852
24.0,24.0,41.0,76.0,16.0,7.0,17.391304347826086,328.51927782704763,3.8553885422075336,2.6216535224393334,-33.0,19.0,1.3803919883815254,3.0,3.0,1.0,8853
14.0,11.1875,57.0,76.0,10.0,5.0,12.0,416.3812849226586,3.235926350629033,2.235926350629033,-16.0,12.0,0.7965973309598192,2.0,2.0,1.2513966480446927,8854
28.0,12.0,41.0,76.0,13.0,6.0,11.88888888888889,289.87770599382605,3.637537511266052,2.54363785115567,-33.0,12.0,0.6236095644623235,4.5,5.0,2.333333333333333,8855
11.0,12.0,53.0,76.0,8.0,5.0,,359.98724817790503,2.9139770731827523,2.186704345910025,-23.0,15.0,1.374772708486752,2.75,3.0,0.9166666666666666,8856
128.0,12.775,72.0,86.0,8.0,6.0,2.952755905511811,788.1664255163882,2.8584585933443494,2.35845859334435,-9.0,9.0,5.112242266692953e-16,0.88,1.0,10.019569471624266,8857
128.0,12.7,56.0,81.0,16.0,7.0,12.062992125984252,396.9489919861156,3.5868974703476995,2.3612949406953985,-24.0,12.0,0.0999968999457483,1.12,2.0,10.078740157480317,8858
72.0,17.51694570208333,40.0,66.0,19.0,11.0,8.394366197183098,221.7844259766678,3.8525382801861854,3.018195651327213,-23.0,16.0,0.3057865745914223,0.2285714285714285,3.0,4.110305599191124,8859
192.0,12.8,40.0,69.0,13.0,7.0,13.020942408376964,235.5115366973424,3.6682958340544896,2.5943609377704333,-28.0,28.0,0.0472017912862184,1.88,2.0,15.0,8860
105.0,31.9375,38.0,72.0,16.0,6.0,10.461538461538462,214.3619749651804,3.3691856930249617,2.198360528197034,-22.0,27.0,0.2349782670061992,2.4285714285714284,4.0,3.287671232876712,8861
1.0,24.0,77.0,77.0,1.0,1.0,,698.4564628660078,-0.0,-0.0,,,,0.125,1.0,0.0416666666666666,8862
25.0,11.7421875,45.0,69.0,9.0,6.0,7.541666666666667,262.76008513053443,3.0332696895151083,2.3377968115985954,-19.0,16.0,0.5404900707705578,1.826086956521739,4.0,2.1290751829673984,8863
20.0,12.775,62.0,84.0,14.0,7.0,12.052631578947368,616.2705815804313,3.7219280948873625,2.7219280948873625,-18.0,12.0,0.7250394009734843,1.84,2.0,1.5655577299412915,8864
10.0,17.614526404166664,72.0,79.0,6.0,6.0,,637.1743254357037,2.321928094887362,2.321928094887362,-3.0,3.0,2.190895169180255,0.1428571428571428,1.0,0.5677132481764897,8865
12.0,12.0,53.0,76.0,9.0,6.0,12.636363636363637,382.67676322834745,3.084962500721156,2.4182958340544896,-23.0,16.0,1.3360853142453697,3.0,3.0,1.0,8866
64.0,11.953125,77.0,81.0,3.0,3.0,0.0634920634920634,810.6118337073767,1.5,1.5,-2.0,0.0,0.0,0.6521739130434783,1.0,5.354248366013072,8867
12.0,12.8,68.0,84.0,8.0,4.0,12.090909090909092,695.406782068334,2.918295834054489,1.9182958340544896,-15.0,12.0,1.2342227453437922,1.44,2.0,0.9375,8868
13.0,17.973333333333333,52.0,64.0,6.0,5.0,2.583333333333333,236.5238301852902,2.2877837199410704,2.1339375660949167,-4.0,7.0,0.5768714512751488,0.8285714285714286,1.0,0.7232937685459941,8869
110.0,32.0,67.0,91.0,11.0,5.0,10.01834862385321,803.4510870134028,3.318918243077647,2.1541406799876537,-19.0,15.0,0.3485634906699609,1.96875,4.0,3.4375,8870
9.0,12.0,47.0,71.0,7.0,4.0,,283.56769659033006,2.725480556997868,1.8365916681089791,-24.0,12.0,1.4523687548277813,2.25,3.0,0.75,8871
16.0,18.394166666666667,36.0,41.0,4.0,4.0,0.3333333333333333,77.13413259774248,2.0,2.0,-2.0,0.0,6.855870642698753e-16,0.3333333333333333,1.0,0.8698409821954424,8872
16.0,17.694365160416663,43.0,53.0,6.0,6.0,4.133333333333334,130.92612001534752,2.3522170014624826,2.3522170014624826,-7.0,5.0,8.188600426433447e-16,1.0,1.0,0.9042426701915784,8873
1.0,12.0,74.0,74.0,1.0,1.0,,587.3295358348151,-0.0,-0.0,,,,0.25,1.0,0.0833333333333333,8874
11.0,12.0,41.0,60.0,8.0,5.0,,162.14650024859608,2.913977073182752,2.231270254607576,-19.0,9.0,1.374772708486752,2.75,3.0,0.9166666666666666,8875
12.0,10.59375,76.0,86.0,6.0,6.0,3.0,924.8500216136586,2.459147917027245,2.459147917027245,-5.0,10.0,0.9594032236002468,0.6666666666666666,1.0,1.1327433628318584,8876
42.0,24.0,69.0,81.0,9.0,8.0,2.731707317073171,669.7946535114268,2.971728067475235,2.8857842466553105,-5.0,7.0,0.3619455903184642,1.0,1.0,1.75,8877
128.0,12.8,80.0,95.0,10.0,7.0,5.456692913385827,1313.3311584877729,3.051108500731241,2.702819531114783,-9.0,9.0,5.112242266692953e-16,1.0,1.0,10.0,8878
62.0,9.6,67.0,79.0,8.0,7.0,2.836065573770492,565.7938998680116,2.823902761441464,2.694870503376948,-10.0,9.0,0.2031927369847238,1.736842105263158,5.0,6.458333333333334,8879
115.0,17.51694570208333,36.0,69.0,20.0,10.0,9.789473684210526,245.67660531174852,4.000288568353165,3.0768835185747423,-29.0,27.0,0.1892274611546697,0.6,4.0,6.5650714431524895,8880
